code,product_name,ingredients_text,ingredients_tags,allergens_tags,traces_tags,lang
3760049794298,Pain de mie Bio grandes tranches céréales & graines 500g,"Farine de BLE*/** 51%, eau, levain de BLE */** et de SEIGLE * 9,6%, huile de tournesol*/** 4,4%, sucre de canne roux*, levure, graines de tournesol décortiquées* 3,3%, graines de lin brun* 2,7%, flocons de BLE* 2,7%, farine de SEIGLE* 1,6%, graines de millet décortiquées* 1,6%, gluten de BLE*, sel, arôme naturel* (contient alcool*), farine d'ORGE maltée torréfiée* 0,2%. Traces éventuelles de soja, moutarde et graines de sésame. * Ingrédients issus de l'Agriculture Biologique.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:water', 'en:wheat-sourdough', 'en:dough', 'en:sourdough', 'en:rye', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:unrefined-cane-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:cane-sugar', 'en:unrefined-sugar', 'en:yeast', 'en:sunflower-seed', 'en:seed', 'en:brown-flax-seeds', 'en:flax', 'en:flax-seed', 'en:wheat-flakes', 'en:rye-flour', 'en:millet-seed', 'en:millet', 'en:wheat-gluten', 'en:gluten', 'en:salt', 'en:natural-flavouring', 'en:flavouring', 'fr:farine-d-orge-malte-toaste', 'en:barley', 'en:barley-flour', 'en:alcohol']",['en:gluten'],"['en:eggs', 'en:milk', 'en:mustard', 'en:sesame-seeds', 'en:soybeans']",fr
7300400481595,AUTHENTIQUE,"Farine complète de SEIGLE (77 g*), farine de SEIGLE (28 g*), levure, sel. Peut contenir des traces de LUPIN, LAIT, MOUTARDE, GRAINES DE SÉSAME et SOJA. *en g pour 100 g de produit.","['en:wholemeal-rye-flour', 'en:flour', 'en:cereal-flour', 'en:rye-flour', 'en:wholemeal-flour', 'en:yeast', 'en:salt']",['en:gluten'],"['en:lupin', 'en:milk', 'en:mustard', 'en:sesame-seeds', 'en:soybeans']",fr
6111035001659,Ain Atlas,"Composition Minérale en mg/L 
Résidu Sec à 110°C: 249 en mg/L 
- Sodium 48 
- Calcium 18 
- Magnésium 13 
- Potassium
- Bicarbonates 217 
- Chlorures 12 
- Sulfates 8 
- Nitrates 4","['fr:Composition Minérale en mg', 'fr:L Résidu Sec à 110°C', 'fr:Sodium 48', 'fr:Calcium 18', 'fr:Magnésium 13', 'en:potassium', 'en:minerals', 'fr:Bicarbonates 217', 'fr:Chlorures 12', 'fr:Sulfates 8', 'fr:Nitrates 4', 'fr:249 en mg', 'fr:L']",[],[],fr
7300400481588,Fibres,"Farine complète de SEIGLE 59 g*, son de BLÉ 27 g*, flocons d'AVOINE 12 g*, GRAINES DE SÉSAME 7,0 g*, germe de BLÉ, sel. *en g pour 100 g de produit fini. Peut contenir des traces de LUPIN, LAIT, MOUTARDE et SOJA.","['en:wholemeal-rye-flour', 'en:flour', 'en:cereal-flour', 'en:rye-flour', 'en:wholemeal-flour', 'en:wheat-bran', 'en:cereal', 'en:wheat', 'en:oat-flakes', 'en:oat', 'en:sesame-seeds', 'en:seed', 'en:sesame', 'en:wheat-germ', 'en:salt']","['en:gluten', 'en:sesame-seeds']","['en:lupin', 'en:milk', 'en:mustard', 'en:soybeans']",fr
8052575090230,Nocciolata,"raw sugar, hazelnut paste 18,5%, sunflower oil, skimmed milk powder, low-fat cocoa powder 6,5%, cocoa butter, emulsifier: soy lecithin, vanilla extract","['en:unrefined-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:hazelnut-paste', 'en:nut', 'en:tree-nut', 'en:hazelnut', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:fat-reduced-cocoa-powder', 'en:plant', 'en:cocoa', 'en:cocoa-powder', 'en:cocoa-butter', 'en:emulsifier', 'en:vanilla-extract', 'en:extract', 'en:vanilla', 'en:vegetable-extract', 'en:soya-lecithin', 'en:e322', 'en:e322i']","['en:milk', 'en:nuts', 'en:soybeans']",['en:nuts'],en
6111242100817,Le Lait demi écrémé,"جودة حليب طبيعي نصف الدسم معقم يحتوي على 15 ال من المواد الدهنية المكونات حليب نصف الدسم حليب من مزرعة جودة حليب UHT جودة خالص لا يحتوي على مواد حافظة. يتم الإحتفاظ به 6 أشهر خارج الثلاجة لأنه : يخضع لمعالجة حرارية UHT (درجة حرارة جد مرتفعة) و التي تقضي على الكائنات المجهرية. يعبأ في علبة معقمة مكونة من 6 طبقات تحميه من كل تلوث خارجي. Le lait UHT Jaouda ne contient pas de conservateurs. Si le lait UHT se conserve à température ambiante pendagt 6 mois, c'est parce que: - 1l subit un traitement thermique UHT (Ultra Haute Température) qui détruit tous les micro-organismes. - Il est conditionné dans un emballage aseptique de ó couches le protégeant de toute contamination extérieure.","['ar:جودة-حليب-طبيعي-نصف-الدسم-معقم-يحتوي-على-15-ال-من-المواد-الدهنية-المكونات-حليب-نصف-الدسم-حليب-من-مزرعة-جودة-حليب-uht-جودة-خالص-لا-يحتوي-على-مواد-حافظة', 'ar:يتم-الإحتفاظ-به-6-أشهر-خارج-الثلاجة-لأنه', 'ar:c-est-parce-que', 'ar:subit-un-traitement-thermique-uht', 'ar:qui-détruit-tous-les-micro-organismes', 'ar:il-est-conditionné-dans-un-emballage-aseptique-de-ó-couches-le-protégeant-de-toute-contamination-extérieure', 'ar:يخضع-لمعالجة-حرارية-uht', 'ar:و-التي-تقضي-على-الكائنات-المجهرية', 'ar:يعبأ-في-علبة-معقمة-مكونة-من-6-طبقات-تحميه-من-كل-تلوث-خارجي', 'ar:le-lait-uht-jaouda-ne-contient-pas-de-conservateurs', 'ar:si-le-lait-uht-se-conserve-à-température-ambiante-pendagt-6-mois', 'ar:ultra-haute-température', 'ar:درجة-حرارة-جد-مرتفعة']",[],[],en
3327272107969,Menguy's Peanut 100%,Cacahuetes 100%,"['en:peanut', 'en:nut']",['en:peanuts'],"['en:gluten', 'en:nuts', 'en:soybeans']",fr
6111128000460,,eau,['en:water'],[],[],en
3229820160672,Croustillant Chocolat,"Flocons d'avoine complète, Flocons de blé complet, Riz extrudé (farine de riz), Sucre de canne non raffiné, Chocolat noir (pâte de cacao, sucre de canne non raffiné, inuline), Farine de blé, Huile de tournesol, Miel, Stabilisant: gomme d'acacia, Mélasses, Flocons de noix de coco, Sel marin, Cannelle, Antioxydant: extrait riche en tocopherols. 

Peut contenir du lait, des fruits à coque, des graines de sésame et du soja. 

*Ingrédients biologiques.","['en:whole-grain-oat-flakes', 'en:cereal', 'en:oat', 'en:oat-flakes', 'en:wholemeal-oat', 'en:whole-wheat-flakes', 'en:wheat', 'en:whole-wheat', 'en:wheat-flakes', 'en:extruded-rice', 'en:rice', 'en:unrefined-cane-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:cane-sugar', 'en:unrefined-sugar', 'en:dark-chocolate', 'en:chocolate', 'en:wheat-flour', 'en:flour', 'en:cereal-flour', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:honey', 'en:e414', 'en:molasses', 'en:coconut-flakes', 'en:fruit', 'en:coconut', 'en:sea-salt', 'en:salt', 'en:cinnamon', 'en:condiment', 'en:spice', 'en:e306', 'en:rice-flour', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:inulin', 'en:fiber', 'en:vegetable-fiber']",['en:gluten'],"['en:milk', 'en:nuts', 'en:sesame-seeds', 'en:soybeans']",fr
8076809513753,PESTO alla GENOVESE,"sunflower oil, fresh basil 30%, cashew nuts, parmigiano reggiano pdo cheese 5%, (milk), maize fibre, whey powder (milk), salt, milk protein, extra virgin olive oil, sugar, basil extract, natural flavourings (milk), acidity regulator: lactic acid, garlic","['en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:fresh-basil', 'en:herb', 'en:basil', 'en:cashew-nuts', 'en:nut', 'en:tree-nut', 'en:parmigiano-reggiano', 'en:dairy', 'en:cheese', 'en:corn-fiber', 'en:fiber', 'en:vegetable-fiber', 'en:whey-powder', 'en:whey', 'en:salt', 'en:milk-proteins', 'en:protein', 'en:animal-protein', 'en:extra-virgin-olive-oil', 'en:olive-oil', 'en:virgin-olive-oil', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:basil-extract', 'en:natural-flavouring', 'en:flavouring', 'en:e270', 'en:garlic', 'en:vegetable', 'en:root-vegetable', 'en:onion-family-vegetable', 'en:milk']","['en:milk', 'en:nuts']",['en:nuts'],en
6111246722107,Frommage fondu,"Lait de Vache pasteurisé, Crème fraiche pasteurisée, ferments lactiques, Présure, Sel","['en:cow-s-milk', 'en:dairy', 'en:milk', 'en:pasteurized-creme-fraiche', 'en:cream', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture', 'en:rennet', 'en:enzyme', 'en:coagulating-enzyme', 'en:salt']",['en:milk'],[],fr
3155250358788,Margarine bio doux tartine & cuisson,"Huiles végétales biologiques non hydrogénées 54.5% (colza*, palme*), eau, émulsifiant (lécithine de tournesol biologique*), sel, arôme naturel de noix de coco , jus de citron concentré biologique*","['en:non-hydrogenated-vegetable-oils', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:water', 'en:sunflower-lecithin', 'en:e322', 'en:e322i', 'en:salt', 'en:natural-coconut-flavouring', 'en:flavouring', 'en:natural-flavouring', 'en:coconut-flavouring', 'en:concentrated-lemon-juice', 'en:fruit', 'en:juice', 'en:fruit-juice', 'en:lemon-juice', 'en:rapeseed', 'en:vegetable', 'en:root-vegetable', 'en:palm', 'en:palm-oil-and-fat', 'en:palm-oil']",[],[],fr
3175681851849,Pomme Noisette,"Farine de blé 68,6%, huile de colza, sirop de sucres issu de fruits, jus de pomme concentré 5,3%, noisettes torréfiées 5,3%, germe de blé 5,2%, fibres de chicorée, extrait de malt d'orge, arôme naturel de pomme, émulsifiant : lécithines, poudres à lever (carbonates de potassium, tartrates de potassium), amidon de blé, vitamines (E, PP, B2, B6, B1, B9).","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'fr:sirop-de-sucres-issus-de-fruits', 'en:added-sugar', 'en:disaccharide', 'en:syrup', 'en:sugar-syrup', 'en:concentrated-apple-juice', 'en:fruit', 'en:juice', 'en:fruit-juice', 'en:apple-juice', 'en:hazelnut', 'en:nut', 'en:tree-nut', 'en:wheat-germ', 'en:chicory-fibre', 'en:vegetable', 'en:fiber', 'en:shoot-vegetable', 'en:vegetable-fiber', 'en:chicory', 'en:barley-malt-extract', 'en:malt', 'en:malted-barley', 'en:natural-apple-flavouring', 'en:flavouring', 'en:natural-flavouring', 'en:emulsifier', 'en:raising-agent', 'en:wheat-starch', 'en:starch', 'en:vitamins', 'en:vitamin-e', 'en:e375', 'en:e101', 'en:vitamin-b6', 'en:thiamin', 'en:folic-acid', 'en:folate', 'en:e322', 'en:e501', 'en:e336']","['en:gluten', 'en:nuts']","['en:lupin', 'en:milk', 'en:nuts', 'en:sesame-seeds', 'en:soybeans']",fr
5449000061515,Ciel,"eau minérale, calcium, magnésium, sodium, potassium, bicarbonates, chlorures, sulfates, nitrates","['en:mineral-water', 'en:water', 'en:calcium', 'en:minerals', 'en:magnesium', 'en:sodium', 'en:potassium', 'fr:bicarbonates', 'fr:chlorures', 'en:sulfates', 'fr:nitrates']",[],[],fr
6111242100305,jaouda Cremy,"Lait frais, sucre, poudre de lait écrémé, texturant : amidon, crème, arôme, ferments lactiques sélectionnés, matière grasse 3%","['en:milk', 'en:dairy', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:skimmed-milk-powder', 'en:milk-powder', 'fr:texturant', 'en:cream', 'en:flavouring', 'en:selected-lactic-ferments', 'en:ferment', 'en:microbial-culture', 'en:lactic-ferments', 'en:fat', 'en:oil-and-fat', 'en:starch']",['en:milk'],[],fr
3251490332080,Figue & son,"Farine complète de blé 26,5%, farine de blé 26,1%, son de blé 20%, huile de colza, sucre non raffiné, pâte de figues 5,1%, arôme naturel de figue, poudres à lever (carbonates de potassium, carbonates de sodium, acide citrique), arôme naturel, émulsifiant: lécithines.","['en:whole-wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:wholemeal-flour', 'en:wheat-flour', 'en:wheat-bran', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:unrefined-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'fr:pâte de figues', 'en:natural-fig-flavouring', 'en:flavouring', 'en:natural-flavouring', 'en:e501', 'en:e500', 'en:e330', 'en:e322']",['en:gluten'],"['en:lupin', 'en:milk', 'en:nuts', 'en:sesame-seeds', 'en:soybeans']",fr
3155251205296,Tartine Doux,"Huiles végétales non hydrogénées 54% (de colza&quot; origine France, coco, palme*, palmiste, lin&quot;), eau, émulsifiant (lécithines de tournesol&quot;), sel, arômes naturels, jus de citron concentré, antioxydant (extrait de romarin&quot;), colorant (bêta-carotène), vitamine B1. &quot;Ingrédients d'origine végétale.","['en:non-hydrogenated-vegetable-oils', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:water', 'en:emulsifier', 'en:salt', 'en:natural-flavouring', 'en:flavouring', 'en:concentrated-lemon-juice', 'en:fruit', 'en:juice', 'en:fruit-juice', 'en:lemon-juice', 'en:antioxidant', 'en:colour', 'en:thiamin', 'en:vitamins', 'fr:""Ingrédients', 'en:sunflower-lecithin', 'en:e322', 'en:e322i', 'en:e392', 'en:beta-carotene-dye', 'en:e160a', 'en:e160ai']",[],[],fr
6111032001003,Assil vanille,"ليوغور م.د,%2. مصنوع إخط قد يمكن أن يحتوي على الگلوتين، الجوز والبندق. 2.","['fr:ليوغور م.د', 'fr:%2', 'fr:مصنوع إخط قد يمكن أن يحتوي على الگلوتين', 'fr:الجوز والبندق', 'fr:2']",[],['en:milk'],fr
6111128000163,Ain Saiss Eau Minerale Naturelle,"Calcium : 63,5
Magnésium : 35,5
Nitratex : 7
Sodium 8
Chlorures : 19,8
Sulfate : 3,8
Bicarbonate : 372
Potassium : 1","['en:calcium', 'en:minerals', 'fr:35-5-nitratex', 'fr:19-8-sulfate', 'fr:372-potassium', 'fr:63-5-magnesium', 'fr:7-sodium-8-chlorures', 'fr:3-8-bicarbonate', 'fr:1']",[],[],fr
6111206000733,Jebli,"جبن أبيض، قشدة ماء، بروتينات الحليب ملح، مخثرات )نشا، أغار، علكة الزتان(، مادة حافظة )سوربات البوتاسيوم(، نكهة, يحفظ في البرودة بين 4 و 6° 19 % من المواد الدسمة,","['ar:جبن أبيض', 'ar:قشدة ماء', 'ar:بروتينات الحليب ملح', 'ar:مخثرات )نشا', 'en:e406', 'ar:علكة الزتان', 'ar:سوربات البوتاسيوم', 'ar:نكهة', 'ar:يحفظ في البرودة بين 4 و 6° ١٩٪ من المواد الدسمة', 'ar:مادة حافظة']",['en:milk'],[],ar
3608580065340,Pâte à tartiner noisettes et cacao,"sucre, _noisettes_ 20%, huiles végétales (tournesol, colza), _lait_ écrémé en poudre, cacao maigre en poudre 5,5%, beurre de cacao, émulsifiant : lécithine de tournesol, extrait de vanille.

Peut contenir d'autres _fruits à coque_.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:hazelnut', 'en:nut', 'en:tree-nut', 'en:vegetable-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:fat-reduced-cocoa-powder', 'en:plant', 'en:cocoa', 'en:cocoa-powder', 'en:fat-reduced-cocoa', 'en:cocoa-butter', 'en:vegetable-fat', 'en:sunflower-lecithin', 'en:e322', 'en:e322i', 'en:vanilla-extract', 'en:extract', 'en:vanilla', 'en:vegetable-extract', 'en:sunflower-oil', 'en:colza-oil', 'en:rapeseed-oil']","['en:milk', 'en:nuts']",['en:nuts'],fr
5449000214799,Coke Zero,"carbonated water, colouring (e150d), acidifier (phosphoric acid), sweeteners (aspartame, acesulfame-k), natural flavors, caffeine aroma, acidity regulator (sodium citrates)","['en:carbonated-water', 'en:water', 'en:e150d', 'en:e338', 'en:e951', 'en:e950', 'en:natural-flavouring', 'en:flavouring', 'en:caffeine-flavour', 'en:e331']",[],[],en
3480341000674,Carré Frais 0% - Nature,"Lait écrémé, sel, ferments lactiques.","['en:skimmed-milk', 'en:dairy', 'en:milk', 'en:salt', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture']",['en:milk'],[],fr
3760049791006,tartine de campagne,"Farine de BLÉ* 57 %, eau, huile de colza, GLUTEN DE BLÉ, levure, semoule de BLÉ dur, levains de BLÉ dévitalisés, sel, arôme naturel (contient alcool), conservateur : propionate de calcium, farine de SEIGLE, farine d'ORGE maltée torréfiée, levure désactivée, farine de BLÉ malté torréfié, antioxydant : acide ascorbique. Traces éventuelles d'œufs, soja et lait.* Ingrédient issu du commerce équitable français.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:water', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:wheat-gluten', 'en:gluten', 'en:yeast', 'en:durum-wheat-semolina', 'en:durum-wheat', 'en:semolina', 'en:devitalised-wheat-sourdough', 'en:dough', 'en:sourdough', 'en:devitalised-sourdough', 'en:wheat-sourdough', 'en:salt', 'en:natural-flavouring', 'en:flavouring', 'en:e282', 'en:rye-flour', 'fr:farine-d-orge-malte-toaste', 'en:barley', 'en:barley-flour', 'en:deactivated-yeast', 'fr:farine-de-ble-malte-torrefie', 'en:malted-wheat-flour', 'en:e300', 'fr:français']",['en:gluten'],"['en:eggs', 'en:milk', 'en:soybeans']",fr
6111099003897,Tartine & Cuisine,"زيوت نباتية مصفاة غير مهدرجة مل طيب نشأ الفرد مستحبات (2471) و (478) تسكين الصوجا (1222) حمض السورية (200) السيتريك (2300) مضادات الأكسدة سوريات البوتاسيوم (1202) حم خليط الشوكوفيرولات)، منكم ملون (1600) وفينا , AU : يحفظ في مكان بارد درجة TERR All FRANS : Tents","['ar:زيوت نباتية مصفاة غير مهدرجة مل طيب نشأ الفرد مستحبات', 'ar:و', 'ar:تسكين الصوجا', 'ar:حمض السورية', 'ar:السيتريك', 'ar:مضادات الأكسدة سوريات البوتاسيوم', 'ar:حم خليط الشوكوفيرولات', 'ar:منكم ملون', 'ar:وفينا', 'ar:AU', 'ar:Tents', 'ar:2471', 'ar:478', 'ar:1222', 'ar:200', 'ar:2300', 'ar:1202', 'ar:1600', 'ar:يحفظ في مكان بارد درجة TERR All FRANS']",[],[],fr
6111128000088,ain saiss 50cl,Eau.,['en:water'],[],[],fr
6111266963207,كيفير,"Lait frais partiellement écrémé, ferments du kéfir et ferments du yaourt et bifidobacterium","['en:milk', 'en:dairy', 'en:kefir-ferment', 'en:ferment', 'en:yogurt-culture', 'en:microbial-culture', 'en:lactic-ferments', 'en:bifidus']",['en:milk'],[],ar
5449000214911,Coca-Cola Original,eau gazéifiée ; sucre ; colorant : E150d ; acidifiant : acide phosphorique ; arômes naturels ; arôme caféine.,"['en:carbonated-water', 'en:water', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:e150d', 'en:e338', 'en:natural-flavouring', 'en:flavouring', 'en:caffeine-flavour']",[],[],fr
8410376009392,Печиво zero sugar free,"whole  wheat  flour 57,5 %, sweetener (maltitol), vegetable oil 16,5 % (sunflower high oleic), vegetable fibre 3,5 %, pea fiber 3,5 %, raising agents (sodium hydrogen carbonate and ammonium hydrogen carbonate), emulsifier ( soya  lecithin), salt, flavours,","['en:whole-wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:wholemeal-flour', 'en:wheat-flour', 'en:e965', 'en:vegetable-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fiber', 'en:fiber', 'en:pea-fiber', 'en:e500ii', 'en:e500', 'en:e503ii', 'en:e503', 'en:soya-lecithin', 'en:e322', 'en:e322i', 'en:salt', 'en:flavouring', 'en:sunflower high oleic']","['en:gluten', 'en:soybeans']",['en:milk'],en
